quarter,zip_code,tract
2010_03,90275,06037296400
2010_03,90275,06037297000
2010_03,90275,06037670321
2010_03,90275,06037670403
2010_03,90275,06037670405
2010_03,90275,06037670406
2010_03,90275,06037670407
2010_03,90275,06037670411
2010_03,90275,06037670413
2010_03,90275,06037670414
2010_03,90275,06037670500
2010_03,90275,06037670600
2010_03,90275,06037670701
2010_03,90275,06037670702
2010_03,90280,06037534301
2010_03,90280,06037534501
2010_03,90280,06037534700
2010_03,90280,06037534803
2010_03,90280,06037534804
2010_03,90280,06037535501
2010_03,90280,06037535502
2010_03,90280,06037535503
2010_03,90280,06037535603
2010_03,90280,06037535604
2010_03,90280,06037535605
2010_03,90280,06037535606
2010_03,90280,06037535607
2010_03,90280,06037535701
2010_03,90280,06037535702
2010_03,90280,06037535802
2010_03,90280,06037535803
2010_03,90280,06037535804
2010_03,90280,06037535901
2010_03,90280,06037535902
2010_03,90280,06037536000
2010_03,90280,06037536101
2010_03,90280,06037536102
2010_03,90280,06037536200
2010_03,90280,06037540101
2010_03,90280,06037540201
2010_03,90280,06037540202
2010_03,90280,06037540300
2010_03,90280,06037551600
2010_03,90280,06037553501
2010_03,90280,06037553601
2010_03,90290,06037800101
2010_03,90290,06037800102
2010_03,90290,06037800501
2010_03,90291,06037273100
2010_03,90291,06037273200
2010_03,90291,06037273300
2010_03,90291,06037273400
2010_03,90291,06037273500
2010_03,90291,06037273600
2010_03,90291,06037273700
2010_03,90291,06037273800
2010_03,90291,06037273900
2010_03,90291,06037274100
2010_03,90291,06037702100
2010_03,90291,06037702803
2010_03,90292,06037273900
2010_03,90292,06037274100
2010_03,90292,06037274200
2010_03,90292,06037275302
2010_03,90292,06037275400
2010_03,90292,06037702901
2010_03,90293,06037276601
2010_03,90293,06037276602
2010_03,90293,06037278000
2010_03,90293,06037278100
2010_03,90301,06037600902
2010_03,90301,06037601001
2010_03,90301,06037601002
2010_03,90301,06037601100
2010_03,90301,06037601202
2010_03,90301,06037601211
2010_03,90301,06037601212
2010_03,90301,06037601302
2010_03,90301,06037601401
2010_03,90301,06037601402
2010_03,90302,06037600902
2010_03,90302,06037600911
2010_03,90302,06037600912
2010_03,90302,06037601211
2010_03,90302,06037601301
2010_03,90302,06037601302
2010_03,90302,06037601303
2010_03,90302,06037703002
2010_03,90304,06037601100
2010_03,90304,06037601202
2010_03,90304,06037601402
2010_03,90304,06037601501
2010_03,90304,06037601502
2010_03,90304,06037601600
2010_03,90304,06037601700
2010_03,90304,06037601801
2010_03,90304,06037601802
2010_03,90304,06037602103
2010_03,90304,06037602104
2010_03,90304,06037602200
2010_03,90305,06037235202
2010_03,90305,06037600702
2010_03,90305,06037600703
2010_03,90305,06037600704
2010_03,90305,06037600801
2010_03,90305,06037600802
2010_03,90402,06037262702
2010_03,90402,06037262800
2010_03,90402,06037264000
2010_03,90402,06037264302
2010_03,90402,06037701201
2010_03,90402,06037701202
2010_03,90402,06037701301
2010_03,90403,06037701201
2010_03,90403,06037701202
2010_03,90403,06037701301
2010_03,90403,06037701302
2010_03,90403,06037701400
2010_03,90403,06037701501
2010_03,90403,06037701502
2010_03,90403,06037701601
2010_03,90403,06037701602
2010_03,90404,06037701502
2010_03,90404,06037701602
2010_03,90404,06037701701
2010_03,90404,06037701702
2010_03,90404,06037701801
2010_03,90404,06037701802
2010_03,90404,06037701900
2010_03,90404,06037702300
2010_03,90405,06037273100
2010_03,90405,06037273300
2010_03,90405,06037701801
2010_03,90405,06037701802
2010_03,90405,06037701900
2010_03,90405,06037702000
2010_03,90405,06037702100
2010_03,90405,06037702201
2010_03,90405,06037702202
2010_03,90405,06037702300
2010_03,90501,06037292000
2010_03,90501,06037293201
2010_03,90501,06037293202
2010_03,90501,06037293302
2010_03,90501,06037543602
2010_03,90501,06037650800
2010_03,90501,06037650901
2010_03,90501,06037650902
2010_03,90501,06037651001
2010_03,90501,06037651002
2010_03,90502,06037292000
2010_03,90502,06037543501
2010_03,90502,06037543502
2010_03,90502,06037543503
2010_03,90502,06037543602
2010_03,90504,06037620602
2010_03,90504,06037650001
2010_03,90504,06037650002
2010_03,90504,06037650101
2010_03,90504,06037650102
2010_03,90504,06037650200
2010_03,90504,06037650300
2010_03,90504,06037650400
2010_03,90504,06037650901
2010_03,90710,06037293301
2010_03,90710,06037293302
2010_03,90710,06037293304
2010_03,90710,06037293305
2010_03,90710,06037294410
2010_03,90710,06037294420
2010_03,90710,06037295101
2010_03,90710,06037543603
2010_03,90710,06037670100
2010_03,90717,06037293302
2010_03,90717,06037293304
2010_03,90717,06037293305
2010_03,90717,06037295101
2010_03,90717,06037651101
2010_03,90717,06037651400
2010_03,90717,06037670001
2010_03,90717,06037670002
2010_03,90717,06037670003
2010_03,90717,06037670100
2010_03,90717,06037670201
2010_03,90717,06037670701
2010_03,90731,06037295101
2010_03,90731,06037296100
2010_03,90731,06037296210
2010_03,90731,06037296220
2010_03,90731,06037296300
2010_03,90731,06037296400
2010_03,90731,06037296500
2010_03,90731,06037296600
2010_03,90731,06037296900
2010_03,90731,06037297000
2010_03,90731,06037297110
2010_03,90731,06037297120
2010_03,90731,06037297200
2010_03,90731,06037297300
2010_03,90731,06037297500
2010_03,90731,06037297600
2010_03,90731,06037575600
2010_03,90731,06037609900
2010_03,90732,06037295101
2010_03,90732,06037296300
2010_03,90732,06037296400
2010_03,90732,06037297000
2010_03,90732,06037297300
2010_03,90732,06037297400
2010_03,90732,06037609900
2010_03,90732,06037670701
2010_03,90732,06037670702
2010_03,90744,06037294110
2010_03,90744,06037294120
2010_03,90744,06037294200
2010_03,90744,06037294300
2010_03,90744,06037294410
2010_03,90744,06037294420
2010_03,90744,06037294510
2010_03,90744,06037294520
2010_03,90744,06037294610
2010_03,90744,06037294620
2010_03,90744,06037294700
2010_03,90744,06037294810
2010_03,90744,06037294820
2010_03,90744,06037294830
2010_03,90744,06037294900
2010_03,90744,06037295101
2010_03,90744,06037543904
2010_03,90745,06037294110
2010_03,90745,06037543303
2010_03,90745,06037543501
2010_03,90745,06037543601
2010_03,90745,06037543604
2010_03,90745,06037543701
2010_03,90745,06037543702
2010_03,90745,06037543703
2010_03,90745,06037543801
2010_03,90745,06037543802
2010_03,90745,06037543903
2010_03,90745,06037543904
2010_03,90802,06037296100
2010_03,90802,06037575600
2010_03,90802,06037575901
2010_03,90802,06037575902
2010_03,90802,06037576000
2010_03,90802,06037576100
2010_03,90802,06037576200
2010_03,90802,06037576501
2010_03,90802,06037576502
2010_03,90802,06037576503
2010_03,90802,06037576601
2010_03,90802,06037576602
2010_03,90802,06037576801
2010_03,90810,06037294120
2010_03,90810,06037543303
2010_03,90810,06037543904
2010_03,90810,06037544000
2010_03,90810,06037571800
2010_03,90810,06037572301
2010_03,90810,06037572302
2010_03,90810,06037572400
2010_03,90810,06037572500
2010_03,90810,06037572600
2010_03,90810,06037572700
2010_03,90810,06037572800
2010_03,90810,06037572900
2010_03,90810,06037575500
2010_03,90813,06037575101
2010_03,90813,06037575102
2010_03,90813,06037575201
2010_03,90813,06037575202
2010_03,90813,06037575300
2010_03,90813,06037575401
2010_03,90813,06037575402
2010_03,90813,06037575500
2010_03,90813,06037575600
2010_03,90813,06037575801
2010_03,90813,06037575802
2010_03,90813,06037575803
2010_03,90813,06037575902
2010_03,90813,06037576200
2010_03,90813,06037576300
2010_03,90813,06037576401
2010_03,90813,06037576402
2010_03,90813,06037576403
2010_03,90813,06037576501
2010_03,90813,06037576502
2010_03,90813,06037576503
2010_03,90813,06037576901
2010_03,91011,06037300501
2010_03,91011,06037300502
2010_03,91011,06037300901
2010_03,91011,06037460400
2010_03,91011,06037460501
2010_03,91011,06037460502
2010_03,91011,06037460600
2010_03,91011,06037460700
2010_03,91011,06037460800
2010_03,91030,06037463900
2010_03,91030,06037464000
2010_03,91030,06037464100
2010_03,91030,06037480500
2010_03,91030,06037480600
2010_03,91030,06037480702
2010_03,91030,06037480703
2010_03,91030,06037480704
2010_03,91040,06037101400
2010_03,91040,06037102101
2010_03,91040,06037103101
2010_03,91040,06037103102
2010_03,91040,06037103200
2010_03,91040,06037103300
2010_03,91040,06037103400
2010_03,91040,06037930200
2010_03,91042,06037101110
2010_03,91042,06037101120
2010_03,91042,06037101210
2010_03,91042,06037101220
2010_03,91042,06037101300
2010_03,91042,06037101400
2010_03,91042,06037103101
2010_03,91042,06037103102
2010_03,91042,06037103400
2010_03,91042,06037930100
2010_03,91042,06037930200
2010_03,91105,06037181000
2010_03,91105,06037300902
2010_03,91105,06037460800
2010_03,91105,06037461700
2010_03,91105,06037461900
2010_03,91105,06037463600
2010_03,91105,06037463700
2010_03,91105,06037463800
2010_03,91105,06037463900
2010_03,91105,06037464000
2010_03,91201,06037300702
2010_03,91201,06037301202
2010_03,91201,06037301300
2010_03,91201,06037301400
2010_03,91201,06037301501
2010_03,91201,06037301502
2010_03,91201,06037301601
2010_03,91201,06037301602
2010_03,91204,06037301702
2010_03,91204,06037301800
2010_03,91204,06037302201
2010_03,91204,06037302202
2010_03,91204,06037302301
2010_03,91204,06037302302
2010_03,91204,06037302400
2010_03,91204,06037302501
2010_03,91204,06037302502
2010_03,91205,06037181300
2010_03,91205,06037302001
2010_03,91205,06037302002
2010_03,91205,06037302102
2010_03,91205,06037302103
2010_03,91205,06037302104
2010_03,91205,06037302201
2010_03,91205,06037302202
2010_03,91205,06037302501
2010_03,91205,06037302502
2010_03,91206,06037300800
2010_03,91206,06037300901
2010_03,91206,06037300902
2010_03,91206,06037301000
2010_03,91206,06037301900
2010_03,91206,06037302001
2010_03,91206,06037302002
2010_03,91206,06037302104
2010_03,91206,06037302201
2010_03,91206,06037460700
2010_03,91214,06037101300
2010_03,91214,06037300100
2010_03,91214,06037300200
2010_03,91214,06037300300
2010_03,91214,06037300400
2010_03,91214,06037300501
2010_03,91214,06037300600
2010_03,91214,06037300701
2010_03,91302,06037137402
2010_03,91302,06037800101
2010_03,91302,06037800102
2010_03,91302,06037800201
2010_03,91302,06037800202
2010_03,91302,06037800302
2010_03,91302,06037800303
2010_03,91303,06037134000
2010_03,91303,06037134302
2010_03,91303,06037134303
2010_03,91303,06037134304
2010_03,91303,06037134510
2010_03,91303,06037134520
2010_03,91303,06037134902
2010_03,91303,06037135111
2010_03,91303,06037135112
2010_03,91304,06037113202
2010_03,91304,06037113231
2010_03,91304,06037113232
2010_03,91304,06037113233
2010_03,91304,06037113234
2010_03,91304,06037113421
2010_03,91304,06037113422
2010_03,91304,06037134000
2010_03,91304,06037134201
2010_03,91304,06037134302
2010_03,91304,06037134304
2010_03,91304,06037134305
2010_03,91304,06037134306
2010_03,91304,06037134401
2010_03,91304,06037134421
2010_03,91304,06037134422
2010_03,91304,06037134510
2010_03,91304,06111007503
2010_03,91306,06037113234
2010_03,91306,06037113401
2010_03,91306,06037113421
2010_03,91306,06037113422
2010_03,91306,06037134000
2010_03,91306,06037134101
2010_03,91306,06037134103
2010_03,91306,06037134104
2010_03,91306,06037134201
2010_03,91306,06037134710
2010_03,91306,06037134720
2010_03,91306,06037134800
2010_03,91306,06037134902
2010_03,91307,06037134303
2010_03,91307,06037134401
2010_03,91307,06037134421
2010_03,91307,06037134422
2010_03,91307,06037135102
2010_03,91307,06037135111
2010_03,91307,06037135201
2010_03,91307,06037135202
2010_03,91307,06037135203
2010_03,91307,06111007404
2010_03,91307,06111007503
2010_03,91311,06037108200
2010_03,91311,06037113100
2010_03,91311,06037113202
2010_03,91311,06037113211
2010_03,91311,06037113212
2010_03,91311,06037113213
2010_03,91311,06037113232
2010_03,91311,06037113233
2010_03,91311,06037113234
2010_03,91311,06037113301
2010_03,91311,06037113303
2010_03,91311,06037113321
2010_03,91311,06037113322
2010_03,91311,06037113421
2010_03,91311,06037920303
2010_03,91311,06111007503
2010_03,91316,06037132000
2010_03,91316,06037132700
2010_03,91316,06037132900
2010_03,91316,06037139000
2010_03,91316,06037139200
2010_03,91316,06037139501
2010_03,91316,06037139502
2010_03,91316,06037139600
2010_03,91316,06037139701
2010_03,91316,06037139702
2010_03,91316,06037139703
2010_03,91321,06037106603
2010_03,91321,06037920031
2010_03,91321,06037920042
2010_03,91321,06037920043
2010_03,91321,06037920312
2010_03,91321,06037920313
2010_03,91321,06037920314
2010_03,91321,06037920326
2010_03,91321,06037920332
2010_03,91321,06037920334
2010_03,91321,06037920335
2010_03,91321,06037930200
2010_03,91324,06037111203
2010_03,91324,06037111204
2010_03,91324,06037113301
2010_03,91324,06037113303
2010_03,91324,06037113322
2010_03,91324,06037113401
2010_03,91324,06037115201
2010_03,91324,06037115202
2010_03,91324,06037115301
2010_03,91324,06037115302
2010_03,91324,06037115402
2010_03,91324,06037131010
2010_03,91324,06037131600
2010_03,91325,06037111203
2010_03,91325,06037111301
2010_03,91325,06037111302
2010_03,91325,06037111400
2010_03,91325,06037115101
2010_03,91325,06037115102
2010_03,91325,06037115201
2010_03,91325,06037115202
2010_03,91325,06037115401
2010_03,91325,06037115402
2010_03,91325,06037117302
2010_03,91325,06037131100
2010_03,91325,06037131200
2010_03,91325,06037131300
2010_03,91325,06037131400
2010_03,91326,06037108101
2010_03,91326,06037108102
2010_03,91326,06037108103
2010_03,91326,06037108104
2010_03,91326,06037108200
2010_03,91326,06037111203
2010_03,91326,06037111204
2010_03,91326,06037111301
2010_03,91326,06037113100
2010_03,91330,06037115102
2010_03,91330,06037115201
2010_03,91330,06037115202
2010_03,91331,06037104105
2010_03,91331,06037104106
2010_03,91331,06037104201
2010_03,91331,06037104202
2010_03,91331,06037104310
2010_03,91331,06037104320
2010_03,91331,06037104401
2010_03,91331,06037104402
2010_03,91331,06037104500
2010_03,91331,06037104610
2010_03,91331,06037104620
2010_03,91331,06037104701
2010_03,91331,06037104702
2010_03,91331,06037104810
2010_03,91331,06037104820
2010_03,91331,06037119000
2010_03,91331,06037119100
2010_03,91331,06037119200
2010_03,91331,06037119310
2010_03,91331,06037119330
2010_03,91331,06037119340
2010_03,91331,06037119400
2010_03,91331,06037119700
2010_03,91331,06037119800
2010_03,91331,06037119900
2010_03,91331,06037121210
2010_03,91331,06037122000
2010_03,91335,06037131010
2010_03,91335,06037131020
2010_03,91335,06037131300
2010_03,91335,06037131400
2010_03,91335,06037131600
2010_03,91335,06037131700
2010_03,91335,06037131800
2010_03,91335,06037132300
2010_03,91335,06037132500
2010_03,91335,06037132700
2010_03,91335,06037132900
2010_03,91335,06037133000
2010_03,91335,06037133100
2010_03,91335,06037134901
2010_03,91340,06037104201
2010_03,91340,06037104310
2010_03,91340,06037104401
2010_03,91340,06037106114
2010_03,91340,06037106403
2010_03,91340,06037106605
2010_03,91340,06037107020
2010_03,91340,06037109100
2010_03,91340,06037109500
2010_03,91340,06037320100
2010_03,91340,06037320200
2010_03,91340,06037320300
2010_03,91342,06037103200
2010_03,91342,06037103300
2010_03,91342,06037104103
2010_03,91342,06037104104
2010_03,91342,06037104105
2010_03,91342,06037104106
2010_03,91342,06037104107
2010_03,91342,06037104201
2010_03,91342,06037104202
2010_03,91342,06037106010
2010_03,91342,06037106020
2010_03,91342,06037106111
2010_03,91342,06037106112
2010_03,91342,06037106113
2010_03,91342,06037106114
2010_03,91342,06037106402
2010_03,91342,06037106403
2010_03,91342,06037106404
2010_03,91342,06037106510
2010_03,91342,06037106520
2010_03,91342,06037106602
2010_03,91342,06037106603
2010_03,91342,06037106604
2010_03,91342,06037106605
2010_03,91342,06037107010
2010_03,91342,06037107020
2010_03,91342,06037320100
2010_03,91342,06037320200
2010_03,91342,06037320300
2010_03,91342,06037920312
2010_03,91342,06037930200
2010_03,91343,06037109800
2010_03,91343,06037111400
2010_03,91343,06037117100
2010_03,91343,06037117200
2010_03,91343,06037117301
2010_03,91343,06037117302
2010_03,91343,06037117303
2010_03,91343,06037117404
2010_03,91343,06037117405
2010_03,91343,06037117406
2010_03,91343,06037117510
2010_03,91343,06037117520
2010_03,91343,06037117530
2010_03,91343,06037127510
2010_03,91344,06037106602
2010_03,91344,06037106603
2010_03,91344,06037106641
2010_03,91344,06037106642
2010_03,91344,06037106643
2010_03,91344,06037109200
2010_03,91344,06037109300
2010_03,91344,06037109700
2010_03,91344,06037109800
2010_03,91344,06037111100
2010_03,91344,06037111201
2010_03,91344,06037111202
2010_03,91344,06037111203
2010_03,91344,06037111301
2010_03,91344,06037111400
2010_03,91345,06037106606
2010_03,91345,06037109100
2010_03,91345,06037109200
2010_03,91345,06037109300
2010_03,91345,06037109400
2010_03,91345,06037109601
2010_03,91345,06037109602
2010_03,91345,06037109700
2010_03,91345,06037109800
2010_03,91345,06037117100
2010_03,91345,06037117200
2010_03,91345,06037119200
2010_03,91352,06037102101
2010_03,91352,06037102102
2010_03,91352,06037103300
2010_03,91352,06037104702
2010_03,91352,06037121010
2010_03,91352,06037121100
2010_03,91352,06037121210
2010_03,91352,06037121220
2010_03,91352,06037121800
2010_03,91352,06037121900
2010_03,91352,06037122000
2010_03,91352,06037122110
2010_03,91352,06037122120
2010_03,91352,06037122200
2010_03,91352,06037123010
2010_03,91352,06037123020
2010_03,91356,06037137504
