year,zip_code,crimes_count,victims_count,victims_count_male,victims_count_female,victims_count_age_below_24,victims_count_age_between_25_44,victims_count_age_above_45,victims_count_white,victims_count_black,victims_count_hispanic,victims_count_other_races
2022,91306,1811,1522,797,758,525,721,565,386.0,170.0,650.0,371.0
2022,91307,805,713,462,290,159,308,338,333.0,37.0,115.0,269.0
2022,91311,1928,1399,736,678,699,612,617,583.0,139.0,410.0,586.0
2022,91316,1429,1134,710,569,411,520,498,620.0,118.0,202.0,341.0
2022,91324,2099,1404,753,671,942,635,522,416.0,137.0,558.0,759.0
2022,91325,1408,1054,552,529,575,458,375,320.0,113.0,416.0,359.0
2022,91326,933,740,384,360,267,276,390,279.0,41.0,146.0,389.0
2022,91330,38,32,16,16,20,7,11,7.0,5.0,13.0,7.0
2022,91331,3589,2779,1397,1534,1362,1319,908,251.0,154.0,2296.0,367.0
2022,91335,3859,2916,1848,1481,1377,1448,1034,1034.0,252.0,1386.0,666.0
2022,91340,349,273,142,143,130,130,89,23.0,8.0,220.0,41.0
2022,91342,2935,2348,1203,1219,977,1096,862,363.0,138.0,1710.0,274.0
2022,91343,2749,1995,1040,1062,1119,925,705,446.0,177.0,1154.0,472.0
2022,91344,1884,1405,738,681,665,563,656,526.0,102.0,451.0,569.0
2022,91345,851,658,384,311,263,303,285,154.0,24.0,405.0,154.0
2022,91352,2473,1867,1053,934,920,888,665,434.0,75.0,1197.0,405.0
2022,91356,1659,1262,853,641,528,579,552,739.0,151.0,249.0,357.0
2022,91364,1318,1131,719,479,289,564,465,572.0,119.0,123.0,391.0
2022,91367,2063,1766,1096,759,494,902,667,880.0,210.0,250.0,516.0
2022,91371,3,3,2,1,0,1,2,1.0,0.0,1.0,1.0
2022,91401,2073,1708,898,841,584,826,663,567.0,175.0,679.0,403.0
2022,91402,3015,2356,1195,1258,1109,1103,803,292.0,159.0,1629.0,466.0
2022,91403,1136,977,540,446,234,508,394,512.0,91.0,158.0,268.0
2022,91405,2859,2282,1177,1151,942,1136,781,484.0,270.0,1248.0,482.0
2022,91406,2873,2128,1376,1057,1101,993,779,810.0,177.0,1062.0,422.0
2022,91411,1514,1248,657,612,428,611,475,365.0,174.0,540.0,261.0
2022,91423,1733,1445,783,668,446,698,589,725.0,124.0,311.0,389.0
2022,91436,801,604,452,288,248,208,345,427.0,36.0,73.0,206.0
2022,91504,39,29,10,19,15,14,10,17.0,0.0,8.0,4.0
2022,91505,36,33,13,23,8,14,14,11.0,2.0,18.0,5.0
2022,91601,2954,2244,1583,1054,995,1316,643,923.0,395.0,734.0,606.0
2022,91602,870,649,430,303,283,367,220,387.0,58.0,130.0,162.0
2022,91604,1666,1173,940,568,594,574,498,788.0,118.0,150.0,470.0
2022,91605,2817,2017,1405,994,1105,1024,688,523.0,170.0,1120.0,628.0
2022,91606,2022,1450,978,758,763,751,508,490.0,188.0,643.0,425.0
2022,91607,1296,997,651,478,388,519,389,531.0,102.0,216.0,287.0
2022,91608,56,43,32,20,20,19,17,17.0,11.0,12.0,13.0
2023,90001,943,675,302,383,414,321,208,25.0,229.0,407.0,125.0
2023,90002,2450,1742,674,1086,1050,896,504,25.0,671.0,1025.0,405.0
2023,90003,6070,4597,1982,2735,2416,2379,1275,175.0,1807.0,2577.0,511.0
2023,90004,3602,2672,1393,1312,1333,1349,920,621.0,368.0,1085.0,1008.0
2023,90005,2524,1874,961,915,975,978,571,284.0,289.0,706.0,936.0
2023,90006,3305,2492,1225,1282,1216,1216,873,196.0,298.0,1502.0,879.0
2023,90007,3757,2964,1369,1338,2169,1023,565,545.0,506.0,1065.0,996.0
2023,90008,2265,1935,714,1060,779,789,697,126.0,1155.0,372.0,301.0
2023,90010,766,543,302,241,322,300,144,86.0,74.0,160.0,351.0
2023,90011,5576,4037,2227,2228,2357,2029,1190,356.0,849.0,3070.0,319.0
2023,90012,4292,3181,1884,1396,1576,1820,896,780.0,589.0,1145.0,1419.0
2023,90013,4421,3676,2195,1574,1134,2016,1271,809.0,1192.0,1165.0,1019.0
2023,90014,1937,1539,979,595,639,850,448,328.0,421.0,579.0,441.0
2023,90015,4853,3497,2070,1537,1944,2028,881,687.0,760.0,1462.0,1167.0
2023,90016,2882,2395,935,1087,1158,1008,716,260.0,794.0,773.0,612.0
2023,90017,4400,2930,1824,1216,1990,1736,674,505.0,687.0,1325.0,1439.0
2023,90018,2681,2156,885,1069,1067,913,701,177.0,703.0,897.0,413.0
2023,90019,4058,2876,1387,1446,1634,1357,1067,527.0,731.0,1088.0,1097.0
2023,90020,2310,1579,820,759,988,899,423,248.0,203.0,589.0,1016.0
2023,90021,2454,1757,1279,680,925,989,540,445.0,331.0,864.0,426.0
2023,90023,1960,1080,529,589,1080,562,318,75.0,62.0,902.0,552.0
2023,90024,1523,1101,643,538,699,417,407,519.0,95.0,118.0,675.0
2023,90025,3413,1858,1284,869,1806,922,685,853.0,173.0,288.0,1815.0
2023,90026,4503,2830,1571,1398,2119,1583,801,992.0,301.0,1233.0,1345.0
2023,90027,3353,2189,1182,1065,1407,1191,755,959.0,198.0,644.0,1174.0
2023,90028,5254,3919,2243,1720,1940,2384,930,1474.0,834.0,966.0,1577.0
2023,90029,1766,1330,702,647,644,728,394,369.0,151.0,612.0,412.0
2023,90031,1710,1165,585,613,754,579,377,152.0,58.0,841.0,354.0
2023,90032,1439,1073,469,632,506,512,421,122.0,63.0,811.0,210.0
2023,90033,2774,1945,958,1049,1195,935,644,163.0,131.0,1571.0,452.0
2023,90034,2692,1840,1038,865,1120,997,575,752.0,246.0,473.0,784.0
2023,90035,1490,1122,620,522,510,519,461,537.0,180.0,161.0,431.0
2023,90036,3445,2178,1002,988,1688,1118,639,945.0,265.0,299.0,1670.0
2023,90037,4540,3517,1665,1856,1930,1667,943,357.0,1000.0,1941.0,569.0
2023,90038,2354,1761,936,829,907,981,466,545.0,334.0,631.0,564.0
2023,90039,1209,821,463,407,435,432,342,412.0,44.0,256.0,332.0
2023,90041,910,625,311,334,350,269,291,250.0,24.0,239.0,271.0
2023,90042,1946,1358,681,723,777,686,483,359.0,58.0,833.0,444.0
2023,90043,2553,1895,757,1130,986,936,631,84.0,1168.0,514.0,380.0
2023,90044,5553,4086,1701,2410,2370,2005,1178,135.0,1774.0,2042.0,719.0
2023,90045,4780,3081,1728,1443,2080,1527,1173,1048.0,632.0,803.0,1482.0
2023,90046,1928,1562,842,698,559,903,466,834.0,205.0,240.0,506.0
2023,90047,2865,2029,789,1264,1165,946,754,75.0,1223.0,656.0,368.0
2023,90048,2051,1320,651,572,948,644,459,619.0,135.0,184.0,998.0
2023,90049,1128,888,471,445,315,401,412,556.0,44.0,84.0,345.0
2023,90056,15,12,6,6,3,5,7,3.0,7.0,0.0,3.0
2023,90057,3447,2591,1451,1241,1320,1357,770,405.0,478.0,1515.0,714.0
2023,90058,318,217,144,105,130,116,72,41.0,30.0,149.0,35.0
2023,90059,2002,1605,572,1043,723,821,458,26.0,750.0,802.0,163.0
2023,90061,1809,1337,532,821,734,680,395,45.0,657.0,610.0,214.0
2023,90062,2134,1728,678,933,819,797,518,78.0,739.0,731.0,260.0
2023,90063,501,295,148,159,253,147,101,12.0,10.0,271.0,137.0
2023,90064,1650,1205,684,564,597,500,553,602.0,120.0,194.0,532.0
2023,90065,1739,1173,654,560,733,565,441,287.0,59.0,724.0,395.0
2023,90066,1905,1464,783,698,602,691,612,772.0,119.0,300.0,444.0
2023,90067,93,73,40,36,26,27,40,37.0,8.0,11.0,32.0
2023,90068,1242,1011,563,483,328,552,362,579.0,102.0,165.0,275.0
2023,90069,334,269,150,114,96,141,97,161.0,28.0,32.0,91.0
2023,90071,379,306,184,128,112,181,86,87.0,66.0,95.0,98.0
2023,90073,5,4,2,3,1,4,0,4.0,1.0,0.0,0.0
2023,90077,220,192,98,102,53,60,107,103.0,21.0,21.0,61.0
2023,90079,4,3,1,2,1,1,2,0.0,0.0,3.0,1.0
2023,90089,660,467,236,165,489,117,54,115.0,47.0,84.0,229.0
2023,90090,162,131,73,59,63,64,35,27.0,6.0,76.0,51.0
2023,90094,404,310,157,157,127,182,95,163.0,47.0,28.0,100.0
2023,90095,38,28,18,11,21,8,9,11.0,3.0,1.0,22.0
2023,90210,183,166,94,73,29,63,91,88.0,20.0,13.0,56.0
2023,90211,1,1,0,0,1,0,0,0.0,0.0,0.0,1.0
2023,90230,447,357,167,200,141,175,131,90.0,60.0,159.0,77.0
2023,90232,116,68,33,35,61,35,20,14.0,15.0,29.0,46.0
2023,90245,2,2,2,0,0,1,1,0.0,0.0,1.0,1.0
2023,90247,470,313,124,193,201,147,122,20.0,115.0,156.0,61.0
2023,90248,376,230,136,102,189,101,86,26.0,73.0,102.0,89.0
2023,90272,668,557,329,237,163,184,321,407.0,13.0,54.0,147.0
2023,90275,33,15,6,11,25,2,6,3.0,1.0,11.0,13.0
2023,90291,2637,1976,1135,861,868,1070,699,1169.0,234.0,304.0,593.0
2023,90292,788,570,303,279,271,316,201,351.0,63.0,71.0,174.0
2023,90293,622,452,266,197,238,204,180,264.0,71.0,54.0,110.0
2023,90305,2,2,2,0,0,1,1,0.0,0.0,2.0,0.0
2023,90402,58,43,26,20,19,17,22,28.0,2.0,11.0,5.0
2023,90404,19,17,9,8,3,3,13,12.0,0.0,4.0,1.0
2023,90405,18,17,8,9,4,11,3,12.0,1.0,1.0,4.0
2023,90501,620,407,199,217,283,198,139,64.0,67.0,209.0,149.0
2023,90502,144,68,52,27,86,38,20,11.0,15.0,34.0,66.0
2023,90710,896,634,286,364,368,304,224,123.0,133.0,286.0,190.0
2023,90717,40,23,10,15,24,9,7,7.0,5.0,9.0,11.0
2023,90731,3702,2546,1291,1374,1511,1156,1035,788.0,398.0,1162.0,724.0
2023,90732,581,438,194,251,194,182,205,209.0,42.0,129.0,108.0
2023,90744,2839,1799,902,980,1391,831,617,192.0,181.0,1350.0,603.0
2023,90810,5,1,2,0,4,0,1,1.0,0.0,0.0,2.0
2023,90813,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2023,91030,1,1,0,1,0,1,0,0.0,0.0,0.0,1.0
2023,91040,633,462,285,202,208,199,226,226.0,11.0,121.0,164.0
2023,91042,765,588,326,286,235,262,268,280.0,28.0,158.0,184.0
2023,91105,2,2,1,1,0,1,1,0.0,0.0,2.0,0.0
2023,91201,1,0,0,0,1,0,0,,,,
2023,91214,7,5,3,2,3,1,3,3.0,1.0,0.0,2.0
2023,91303,2464,1922,1471,790,867,1041,556,792.0,157.0,659.0,670.0
2023,91304,1558,1277,758,610,468,626,464,412.0,130.0,504.0,337.0
2023,91306,1663,1375,746,664,475,668,520,382.0,127.0,571.0,356.0
2023,91307,947,744,584,293,274,341,332,437.0,32.0,151.0,263.0
2023,91311,1831,1366,716,671,656,607,568,510.0,141.0,435.0,575.0
2023,91316,1466,1133,721,568,453,538,475,585.0,106.0,227.0,373.0
2023,91324,2199,1430,761,692,1035,656,508,395.0,119.0,625.0,861.0
2023,91325,1426,999,511,520,612,460,354,302.0,110.0,389.0,447.0
2023,91326,991,800,430,377,275,307,409,276.0,59.0,157.0,437.0
2023,91330,31,24,12,14,13,13,5,6.0,3.0,10.0,10.0
2023,91331,3447,2565,1340,1381,1419,1216,812,219.0,84.0,2160.0,436.0
2023,91335,3572,2713,1789,1329,1292,1245,1035,918.0,173.0,1359.0,681.0
2023,91340,316,224,130,119,136,100,80,13.0,10.0,195.0,41.0
2023,91342,2886,2199,1212,1131,1111,969,806,331.0,116.0,1526.0,467.0
2023,91343,2660,1955,1031,1043,1069,920,671,392.0,161.0,1169.0,508.0
2023,91344,2183,1600,808,801,804,672,707,572.0,105.0,464.0,766.0
2023,91345,764,559,336,271,302,243,219,112.0,28.0,349.0,144.0
2023,91352,2307,1553,962,754,1062,663,582,377.0,92.0,967.0,499.0
2023,91356,1634,1262,822,649,525,548,561,684.0,129.0,250.0,415.0
2023,91364,1350,1106,746,485,370,493,487,652.0,92.0,158.0,339.0
2023,91367,2222,1869,1145,873,574,960,688,930.0,226.0,259.0,604.0
2023,91371,12,9,5,6,3,6,3,5.0,1.0,3.0,3.0
2023,91401,2057,1645,866,814,611,783,663,581.0,167.0,595.0,424.0
2023,91402,3192,2278,1377,1137,1349,1095,748,269.0,155.0,1559.0,677.0
2023,91403,1165,924,545,401,326,462,377,467.0,88.0,159.0,285.0
2023,91405,3018,2300,1294,1071,1190,1126,702,576.0,218.0,1231.0,565.0
2023,91406,2932,2120,1407,1062,1131,1053,748,742.0,182.0,1085.0,491.0
2023,91411,1624,1266,694,589,533,686,405,361.0,116.0,625.0,329.0
2023,91423,1854,1444,787,684,575,681,598,748.0,103.0,319.0,489.0
2023,91436,809,633,464,295,213,239,357,410.0,36.0,85.0,231.0
2023,91504,41,22,11,12,24,6,11,7.0,3.0,2.0,13.0
2023,91505,46,36,23,18,15,23,8,4.0,4.0,25.0,9.0
2023,91601,3047,2100,1490,979,1238,1233,576,834.0,350.0,740.0,812.0
2023,91602,870,650,413,299,269,345,256,372.0,68.0,107.0,193.0
2023,91604,1749,1303,886,605,564,616,569,809.0,123.0,191.0,472.0
2023,91605,2573,1840,1211,857,1029,854,690,462.0,148.0,1008.0,576.0
2023,91606,2317,1557,1078,750,966,775,576,504.0,142.0,715.0,619.0
2023,91607,1281,940,561,465,435,449,397,507.0,87.0,195.0,262.0
2023,91608,83,54,51,20,41,24,18,20.0,10.0,22.0,29.0
2024,90001,431,259,127,144,224,122,85,17.0,82.0,153.0,62.0
2024,90002,1405,770,304,471,793,396,216,13.0,252.0,494.0,274.0
2024,90003,2861,1666,761,963,1528,876,457,76.0,638.0,952.0,302.0
2024,90004,1891,1268,635,614,816,720,355,301.0,160.0,469.0,515.0
2024,90005,1219,839,439,400,503,509,207,149.0,102.0,298.0,438.0
2024,90006,1584,962,516,437,807,484,293,74.0,114.0,542.0,441.0
2024,90007,2922,1947,1070,788,2065,592,265,575.0,251.0,511.0,874.0
2024,90008,1154,896,297,485,494,361,299,43.0,506.0,164.0,192.0
2024,90010,390,253,121,129,178,147,65,44.0,20.0,69.0,183.0
2024,90011,2404,1269,813,695,1410,647,347,225.0,286.0,920.0,129.0
2024,90012,3655,1654,1307,714,2245,1018,392,423.0,252.0,514.0,2065.0
2024,90013,1988,1298,833,554,849,806,333,296.0,303.0,397.0,778.0
2024,90014,859,548,333,227,376,346,137,132.0,111.0,191.0,241.0
2024,90015,2662,1631,971,718,1356,943,363,395.0,299.0,586.0,715.0
2024,90016,1979,1555,448,538,1141,492,346,141.0,342.0,378.0,720.0
2024,90017,2864,1377,972,580,1757,849,258,300.0,267.0,547.0,1328.0
2024,90018,1708,1253,525,503,844,492,372,108.0,355.0,456.0,352.0
2024,90019,2190,1385,675,665,1061,693,436,308.0,282.0,504.0,527.0
2024,90020,1338,743,375,369,706,419,213,133.0,71.0,216.0,705.0
2024,90021,1290,760,621,291,640,488,162,314.0,132.0,310.0,197.0
2024,90023,1122,450,264,218,733,233,156,31.0,24.0,362.0,266.0
2024,90024,825,547,272,275,416,224,185,273.0,32.0,47.0,383.0
2024,90025,1971,866,419,439,1220,495,256,441.0,47.0,129.0,1086.0
2024,90026,2463,1253,642,643,1411,764,288,474.0,110.0,451.0,785.0
2024,90027,1802,1114,623,485,792,693,317,551.0,76.0,260.0,639.0
2024,90028,3168,2146,1097,1036,1414,1304,450,875.0,372.0,419.0,1123.0
2024,90029,942,611,292,315,433,366,143,200.0,47.0,242.0,228.0
2024,90031,880,429,252,191,514,231,135,66.0,22.0,276.0,216.0
2024,90032,617,342,168,181,309,164,144,58.0,28.0,219.0,96.0
2024,90033,1409,676,330,378,846,343,220,73.0,52.0,492.0,385.0
2024,90034,1466,930,510,417,662,550,254,374.0,98.0,201.0,475.0
2024,90035,759,497,258,230,319,261,179,243.0,61.0,61.0,201.0
2024,90036,2191,1299,538,577,1180,702,309,518.0,109.0,147.0,1156.0
2024,90037,2215,1494,702,744,1145,690,380,164.0,380.0,788.0,316.0
2024,90038,1214,834,406,409,515,502,197,266.0,128.0,285.0,323.0
2024,90039,710,406,202,201,335,232,143,198.0,17.0,110.0,196.0
2024,90041,434,226,117,108,235,108,91,95.0,8.0,80.0,150.0
2024,90042,1068,534,246,286,601,284,183,181.0,20.0,259.0,284.0
2024,90043,1331,932,365,557,558,461,312,53.0,540.0,275.0,159.0
2024,90044,2789,1731,788,967,1421,835,533,75.0,704.0,882.0,427.0
2024,90045,3615,2213,1290,980,1677,1083,855,752.0,416.0,546.0,1128.0
2024,90046,987,738,397,324,321,444,222,427.0,64.0,82.0,254.0
2024,90047,1487,958,404,560,669,455,363,47.0,532.0,320.0,185.0
2024,90048,1156,711,292,309,610,346,200,317.0,56.0,72.0,609.0
2024,90049,570,410,200,211,197,195,178,270.0,15.0,43.0,141.0
2024,90056,11,6,3,3,5,4,2,2.0,2.0,0.0,2.0
2024,90057,1702,826,458,359,1031,438,233,132.0,128.0,411.0,752.0
2024,90058,127,56,53,28,83,26,18,22.0,9.0,44.0,11.0
2024,90059,854,573,220,352,399,308,147,19.0,234.0,304.0,72.0
2024,90061,871,506,214,289,481,244,146,12.0,227.0,248.0,144.0
2024,90062,1078,764,290,380,517,334,227,38.0,306.0,288.0,172.0
2024,90063,465,175,116,71,339,79,47,4.0,6.0,158.0,211.0
2024,90064,879,548,292,260,383,268,228,265.0,41.0,88.0,303.0
2024,90065,845,435,224,215,461,225,159,123.0,31.0,217.0,237.0
2024,90066,1013,662,339,327,401,356,256,328.0,58.0,124.0,257.0
2024,90067,44,30,18,13,19,10,15,17.0,2.0,6.0,16.0
2024,90068,826,631,356,288,262,337,227,374.0,56.0,86.0,191.0
2024,90069,180,144,86,56,50,75,55,96.0,12.0,13.0,39.0
2024,90071,234,135,91,51,113,80,41,51.0,30.0,25.0,93.0
2024,90073,6,4,1,3,2,4,0,4.0,0.0,0.0,0.0
2024,90077,152,126,71,56,33,47,72,84.0,3.0,10.0,40.0
2024,90089,539,353,161,132,422,76,41,81.0,36.0,66.0,177.0
2024,90090,54,54,27,23,20,21,13,19.0,2.0,15.0,18.0
2024,90094,202,146,72,74,71,90,41,71.0,20.0,18.0,46.0
2024,90095,29,17,12,6,17,8,4,6.0,1.0,3.0,12.0
2024,90210,73,62,31,32,13,24,36,47.0,1.0,4.0,13.0
2024,90230,226,149,70,82,96,75,55,55.0,16.0,60.0,31.0
2024,90232,40,24,15,9,18,11,11,3.0,6.0,9.0,16.0
2024,90245,1,1,1,0,0,1,0,0.0,0.0,1.0,0.0
2024,90247,280,147,62,87,155,66,59,8.0,51.0,74.0,38.0
2024,90248,226,112,66,52,133,53,40,14.0,27.0,38.0,70.0
2024,90272,320,246,133,115,93,105,122,193.0,8.0,12.0,70.0
2024,90275,19,15,5,9,9,3,7,4.0,4.0,3.0,7.0
2024,90290,1,1,1,0,0,0,1,1.0,0.0,0.0,0.0
2024,90291,1360,921,481,442,547,563,250,597.0,72.0,137.0,276.0
2024,90292,455,282,152,131,196,166,93,187.0,27.0,23.0,103.0
2024,90293,366,256,148,111,155,120,91,123.0,46.0,37.0,63.0
2024,90305,4,1,0,1,3,0,1,0.0,1.0,0.0,0.0
2024,90402,28,17,10,7,12,8,8,11.0,1.0,0.0,6.0
2024,90404,6,5,3,2,1,3,2,1.0,0.0,1.0,3.0
2024,90405,14,9,6,4,5,4,5,8.0,0.0,1.0,3.0
2024,90501,398,249,143,118,196,137,65,33.0,30.0,141.0,81.0
2024,90502,100,40,26,25,62,23,15,11.0,4.0,16.0,44.0
2024,90710,522,321,147,182,265,146,111,59.0,61.0,153.0,96.0
2024,90717,29,20,11,10,12,10,7,8.0,1.0,9.0,4.0
2024,90731,2185,1234,603,701,1127,555,503,359.0,204.0,547.0,478.0
2024,90732,327,203,109,98,146,76,105,87.0,26.0,47.0,76.0
2024,90744,1711,806,510,382,1064,370,277,82.0,78.0,597.0,473.0
2024,91040,329,238,151,98,121,112,96,140.0,4.0,54.0,61.0
2024,91042,364,240,128,119,158,112,94,109.0,12.0,73.0,75.0
2024,91105,3,1,0,1,2,0,1,1.0,0.0,0.0,0.0
2024,91201,1,0,0,0,1,0,0,,,,
2024,91303,1502,1015,922,349,626,510,366,586.0,86.0,299.0,303.0
2024,91304,947,639,445,285,382,303,262,338.0,35.0,237.0,137.0
2024,91306,1003,700,361,368,413,311,279,203.0,57.0,328.0,162.0
2024,91307,670,451,440,164,252,171,247,395.0,21.0,66.0,122.0
2024,91311,999,607,329,290,466,277,256,244.0,61.0,176.0,323.0
2024,91316,889,605,434,308,334,294,261,355.0,41.0,106.0,243.0
2024,91324,1541,778,400,388,898,357,286,223.0,58.0,343.0,695.0
2024,91325,960,531,285,270,521,260,179,159.0,46.0,210.0,386.0
2024,91326,589,434,231,206,204,183,202,170.0,32.0,79.0,239.0
2024,91330,22,18,8,10,7,8,7,3.0,6.0,4.0,6.0
2024,91331,2105,1273,704,656,1095,609,401,120.0,52.0,1046.0,256.0
2024,91335,1910,1246,922,566,860,583,467,436.0,74.0,623.0,363.0
2024,91340,181,112,62,57,100,44,37,12.0,5.0,89.0,23.0
2024,91342,1821,1159,652,569,852,529,440,177.0,76.0,815.0,227.0
2024,91343,1677,1013,566,517,841,493,343,222.0,90.0,552.0,353.0
2024,91344,1398,839,438,406,663,326,409,299.0,41.0,266.0,498.0
2024,91345,578,392,264,180,254,138,186,62.0,14.0,239.0,150.0
2024,91352,1508,876,568,394,811,411,286,229.0,29.0,524.0,325.0
2024,91356,791,561,383,262,293,256,242,272.0,48.0,133.0,193.0
2024,91364,812,575,440,265,295,258,259,431.0,46.0,99.0,130.0
2024,91367,1218,922,593,426,393,442,383,538.0,116.0,144.0,221.0
2024,91371,15,13,7,8,2,4,9,9.0,0.0,5.0,1.0
2024,91401,1224,796,438,363,541,379,304,306.0,62.0,286.0,247.0
2024,91402,1810,1100,671,541,914,489,407,124.0,60.0,710.0,410.0
2024,91403,714,512,289,227,245,273,196,291.0,39.0,88.0,167.0
2024,91405,1886,1128,639,514,1028,534,324,285.0,92.0,608.0,451.0
2024,91406,1707,1037,706,488,809,521,377,350.0,108.0,487.0,273.0
2024,91411,855,547,322,234,372,283,200,190.0,63.0,216.0,189.0
2024,91423,1111,748,387,367,433,383,295,407.0,57.0,152.0,284.0
2024,91436,482,316,275,156,184,122,176,239.0,25.0,35.0,135.0
2024,91504,40,24,15,9,17,13,10,15.0,1.0,3.0,7.0
2024,91505,27,20,7,13,10,13,4,1.0,3.0,13.0,3.0
2024,91601,2204,1232,858,546,1110,772,322,460.0,178.0,410.0,774.0
2024,91602,518,365,203,170,188,196,134,207.0,42.0,65.0,87.0
2024,91604,1121,743,478,342,428,394,299,452.0,51.0,118.0,307.0
2024,91605,1529,989,647,420,679,493,357,250.0,84.0,510.0,307.0
2024,91606,1598,923,616,421,799,519,280,303.0,63.0,361.0,509.0
2024,91607,754,517,309,229,280,288,186,254.0,54.0,100.0,159.0
2024,91608,90,12,18,6,80,6,4,3.0,1.0,4.0,78.0
2025,90001,1,0,0,0,1,0,0,,,,
2025,90003,4,0,0,0,4,0,0,0.0,0.0,0.0,4.0
2025,90004,3,2,1,1,2,0,1,1.0,0.0,0.0,2.0
2025,90006,3,2,1,0,1,2,0,0.0,0.0,0.0,3.0
2025,90007,49,2,2,0,47,1,1,0.0,0.0,2.0,0.0
2025,90010,1,1,0,1,0,1,0,0.0,0.0,0.0,1.0
2025,90011,4,4,0,4,2,1,1,0.0,0.0,4.0,0.0
2025,90012,2,0,1,0,2,0,0,0.0,0.0,0.0,2.0
2025,90013,1,1,1,0,0,1,0,1.0,0.0,0.0,0.0
2025,90015,3,2,2,1,2,1,0,0.0,0.0,1.0,2.0
2025,90016,4,4,0,1,3,1,0,1.0,0.0,0.0,3.0
2025,90017,1,1,0,1,0,0,1,0.0,1.0,0.0,0.0
2025,90018,1,1,1,0,0,0,1,0.0,0.0,1.0,0.0
2025,90019,1,1,0,1,0,0,1,0.0,0.0,0.0,1.0
2025,90020,1,1,0,1,0,1,0,0.0,0.0,1.0,0.0
2025,90023,6,3,3,0,6,0,0,0.0,1.0,2.0,2.0
2025,90024,2,0,0,0,2,0,0,0.0,0.0,0.0,2.0
2025,90025,3,1,0,1,3,0,0,0.0,0.0,1.0,2.0
2025,90026,2,2,1,1,1,1,0,1.0,0.0,0.0,1.0
2025,90027,9,8,4,4,2,6,1,4.0,1.0,1.0,3.0
2025,90029,2,2,1,1,0,2,0,0.0,0.0,2.0,0.0
2025,90032,4,2,0,2,3,1,0,0.0,0.0,2.0,2.0
2025,90033,12,10,5,5,9,2,1,1.0,0.0,9.0,0.0
2025,90034,4,4,4,0,1,2,1,2.0,1.0,1.0,0.0
2025,90037,4,2,0,2,4,0,0,0.0,0.0,2.0,0.0
2025,90039,2,2,1,1,1,0,1,2.0,0.0,0.0,0.0
2025,90041,3,3,0,3,1,1,1,1.0,2.0,0.0,0.0
2025,90042,2,2,2,0,2,0,0,0.0,0.0,2.0,0.0
2025,90043,4,4,0,3,3,0,1,0.0,1.0,2.0,1.0
2025,90044,3,2,0,2,2,0,1,0.0,1.0,1.0,1.0
2025,90045,8,1,1,0,7,1,0,1.0,0.0,0.0,1.0
2025,90047,2,2,0,2,2,0,0,0.0,2.0,0.0,0.0
2025,90048,3,1,0,1,2,0,1,1.0,0.0,0.0,0.0
2025,90057,1,1,0,1,0,1,0,0.0,0.0,1.0,0.0
2025,90058,1,1,0,1,1,0,0,0.0,0.0,1.0,0.0
2025,90059,2,1,0,1,2,0,0,0.0,1.0,0.0,1.0
2025,90061,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2025,90065,1,1,0,1,0,1,0,0.0,0.0,0.0,1.0
2025,90066,1,1,1,0,1,0,0,0.0,0.0,0.0,1.0
2025,90068,3,1,1,0,2,0,1,1.0,0.0,0.0,2.0
2025,90089,30,0,0,0,30,0,0,,,,
2025,90291,2,2,1,1,1,1,0,1.0,1.0,0.0,0.0
2025,90293,3,3,1,2,1,2,0,1.0,1.0,0.0,1.0
2025,90731,16,2,0,2,16,0,0,0.0,1.0,1.0,2.0
2025,90744,6,0,0,0,6,0,0,,,,
2025,91040,1,1,1,0,1,0,0,1.0,0.0,0.0,0.0
2025,91303,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2025,91304,2,1,2,0,1,1,0,1.0,0.0,0.0,1.0
2025,91306,2,2,0,2,2,0,0,0.0,0.0,1.0,1.0
2025,91311,4,4,2,2,2,0,2,1.0,1.0,2.0,0.0
2025,91316,3,3,1,2,0,2,1,3.0,0.0,0.0,0.0
2025,91324,1,0,1,0,1,0,0,0.0,0.0,0.0,1.0
2025,91325,2,0,1,0,2,0,0,0.0,0.0,0.0,2.0
2025,91330,3,3,2,1,3,0,0,0.0,0.0,3.0,0.0
2025,91331,5,4,2,2,2,3,0,0.0,0.0,4.0,0.0
2025,91335,8,7,5,3,4,3,1,2.0,1.0,5.0,0.0
2025,91340,3,3,0,3,2,1,0,0.0,0.0,3.0,0.0
2025,91342,7,5,3,3,3,4,0,0.0,0.0,6.0,1.0
2025,91343,2,2,1,1,2,0,0,0.0,0.0,2.0,0.0
2025,91344,9,5,2,3,8,0,1,1.0,0.0,3.0,5.0
2025,91352,3,1,0,1,2,1,0,1.0,0.0,0.0,1.0
2025,91356,1,1,0,1,1,0,0,0.0,0.0,0.0,1.0
2025,91364,2,1,2,0,1,1,0,1.0,0.0,0.0,1.0
2025,91367,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0
2025,91371,2,2,2,0,1,0,1,1.0,0.0,1.0,0.0
2025,91401,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2025,91402,9,7,2,5,7,1,1,1.0,0.0,6.0,2.0
2025,91403,1,1,0,1,0,1,0,0.0,0.0,0.0,1.0
