year,zip_code,unemployment_rate,unemployment_rate_male,unemployment_rate_female,unemployment_rate_age_below_24,unemployment_rate_age_between_25_44,unemployment_rate_age_above_45,unemployment_rate_white,unemployment_rate_black,unemployment_rate_hispanic,unemployment_rate_other_races
2021,91504,6.6,8.3,6.9,29.0,11.5,19.5,1.2,0.0,3.4,295.3
2021,91505,6.9,8.1,6.9,15.8,4.8,25.0,8.2,7.9,1.7,239.3
2021,91506,8.0,9.5,7.7,34.7,12.4,31.4,0.0,16.5,8.1,158.10000000000002
2021,91601,8.8,9.3,8.4,13.8,8.3,26.7,24.4,7.7,10.8,245.8
2021,91602,9.3,9.4,9.0,30.2,8.9,31.5,12.8,14.6,17.1,143.7
2021,91604,8.1,7.3,8.1,63.5,5.6,31.900000000000002,3.1,19.0,8.7,183.4
2021,91605,8.5,9.7,8.2,29.3,6.6,27.8,10.6,10.6,8.0,236.10000000000002
2021,91606,7.0,7.9,6.9,19.0,3.7,28.5,12.6,5.0,6.9,210.89999999999998
2021,91607,8.7,6.9,8.8,28.200000000000003,10.7,30.0,6.9,0.0,9.5,265.70000000000005
2021,91608,0.0,,0.0,,0.0,,,,,0.0
2021,91754,5.9,10.4,5.7,26.2,9.9,17.6,7.7,0.0,4.0,233.10000000000002
2021,91801,5.8,7.5,5.8,35.3,6.4,21.4,3.2,7.9,4.3,219.5
2021,91803,4.3,7.8,3.9,25.5,2.7,13.5,8.7,0.0,2.8,193.39999999999998
2022,90001,10.0,0.0,9.4,44.9,12.1,32.0,9.5,0.0,11.5,186.29999999999998
2022,90002,11.3,12.9,10.5,57.599999999999994,12.3,37.2,3.2,0.0,11.0,350.2
2022,90003,9.5,12.0,8.6,46.4,14.1,28.000000000000004,9.1,0.0,10.3,147.1
2022,90004,7.4,7.7,7.3,32.9,9.9,23.3,4.9,14.9,5.1,294.3
2022,90005,4.7,7.5,4.8,8.1,4.4,17.3,3.5,4.0,3.3,169.7
2022,90006,5.6,7.8,5.3,25.5,4.1,21.6,1.9,0.0,3.6,225.8
2022,90007,12.5,12.7,12.0,35.6,7.8,39.5,9.7,12.0,11.4,243.2
2022,90008,8.9,9.1,8.9,23.6,24.6,28.900000000000002,9.4,0.0,14.6,240.89999999999998
2022,90010,2.9,3.0,2.6,0.0,2.6,13.7,8.6,0.0,0.0,271.9
2022,90011,10.5,2.7,9.5,50.2,10.6,35.8,15.4,5.5,10.2,277.9
2022,90012,8.1,6.3,7.6,39.7,3.6,33.9,6.5,14.5,17.0,109.39999999999999
2022,90013,16.7,11.6,16.6,10.3,20.9,69.6,24.2,0.0,31.1,195.29999999999998
2022,90014,11.6,12.0,11.2,78.3,9.3,66.2,8.3,,0.5,246.70000000000002
2022,90015,7.1,5.4,7.2,25.799999999999997,4.3,33.3,0.0,0.0,10.8,155.0
2022,90016,7.3,8.3,7.3,16.2,12.8,22.0,2.7,21.9,5.7,303.9
2022,90017,6.2,4.5,5.9,37.4,6.4,21.8,1.5,0.0,5.6,176.39999999999998
2022,90018,8.0,4.5,7.6,54.9,10.3,24.0,2.9,3.1,9.3,214.0
2022,90019,8.5,8.7,8.5,18.5,13.2,30.900000000000002,8.0,5.0,5.6,260.2
2022,90020,6.8,4.1,7.1,17.9,11.0,21.599999999999998,1.2,4.8,11.2,306.8
2022,90021,13.3,3.4,13.1,73.7,24.7,32.5,0.0,0.0,11.1,195.60000000000002
2022,90023,8.8,18.1,8.5,35.0,12.8,28.6,1.5,0.0,9.1,136.0
2022,90024,9.7,9.2,7.7,36.4,4.8,21.5,4.9,7.1,12.8,221.0
2022,90025,6.9,7.4,6.8,43.300000000000004,10.4,26.7,3.6,2.1,2.3,211.6
2022,90026,7.7,7.5,7.5,33.900000000000006,5.2,30.2,3.4,20.9,6.5,258.3
2022,90027,8.4,8.0,8.5,32.7,7.4,34.6,4.8,2.5,8.6,220.8
2022,90028,10.3,11.0,10.4,48.0,3.3,50.0,5.0,0.0,16.1,152.7
2022,90029,10.1,12.3,9.5,40.2,11.1,36.199999999999996,13.5,6.6,8.5,333.79999999999995
2022,90031,8.7,9.5,8.2,52.2,8.5,28.6,4.8,12.3,6.8,268.8
2022,90032,9.3,6.6,8.3,55.4,9.0,27.8,6.0,0.0,10.5,355.8
2022,90033,10.0,16.3,9.2,46.3,8.4,35.1,2.2,0.0,9.5,248.60000000000002
2022,90034,5.4,6.4,5.4,13.1,4.3,23.4,5.6,4.1,2.3,269.8
2022,90035,7.0,7.1,6.8,53.3,3.2,26.0,7.2,0.0,9.6,261.2
2022,90036,8.6,8.5,8.6,7.3,5.6,39.7,11.1,7.1,10.5,206.0
2022,90037,8.0,6.6,7.7,36.9,6.5,32.3,0.1,0.0,8.7,191.3
2022,90038,7.5,9.4,7.1,25.2,5.4,28.700000000000003,12.0,18.4,2.6,230.60000000000002
2022,90039,6.3,6.7,6.3,43.9,11.0,15.6,3.9,3.0,5.8,247.7
2022,90041,6.0,5.5,5.0,34.7,2.1,20.5,7.4,5.6,6.8,204.3
2022,90042,8.8,8.6,9.0,27.2,9.5,33.300000000000004,2.8,2.1,8.8,224.10000000000002
2022,90043,11.8,8.3,11.6,53.8,11.8,41.8,7.7,4.4,8.2,258.4
2022,90044,10.3,6.7,9.1,59.099999999999994,9.3,31.3,5.5,5.2,6.8,253.79999999999998
2022,90045,6.4,6.8,5.9,35.8,6.6,16.2,8.5,0.0,4.3,178.29999999999998
2022,90046,8.4,9.0,8.6,8.3,5.9,33.699999999999996,6.9,0.0,5.8,296.2
2022,90047,8.7,17.1,8.0,46.8,11.2,30.2,8.4,27.4,5.2,242.79999999999998
2022,90048,6.6,6.7,6.1,16.2,4.6,28.8,13.1,12.3,12.9,88.19999999999999
2022,90049,4.0,3.0,4.0,16.6,2.7,18.4,4.2,3.9,3.5,156.4
2022,90056,3.8,6.4,3.5,0.0,8.5,11.100000000000001,7.1,6.2,0.0,173.5
2022,90057,6.7,8.3,6.4,16.5,7.8,27.9,9.8,3.5,5.3,222.6
2022,90058,4.8,5.3,4.9,4.6,4.2,23.0,0.0,,4.1,13.2
2022,90059,14.3,37.2,13.2,65.4,10.4,48.6,18.6,18.8,12.5,284.79999999999995
2022,90061,7.5,15.2,7.7,32.0,10.6,18.8,2.2,11.1,6.0,152.2
2022,90062,7.4,0.2,6.8,38.4,5.1,26.800000000000004,6.3,6.2,6.3,152.0
2022,90063,7.3,9.9,6.9,41.5,11.0,18.4,2.1,0.0,7.0,217.0
2022,90064,4.8,5.3,5.0,12.3,5.0,18.8,3.6,0.0,3.1,264.7
2022,90065,7.2,7.4,7.3,20.299999999999997,11.6,25.900000000000002,4.6,3.5,7.3,262.6
2022,90066,5.3,5.5,4.8,25.4,5.0,17.9,8.9,8.3,4.2,267.1
2022,90067,6.1,6.9,7.8,25.0,0.0,40.5,4.0,0.0,0.0,52.5
2022,90068,7.6,6.9,7.4,6.7,4.7,32.3,13.1,0.0,7.2,372.4
2022,90069,7.9,7.6,7.5,5.2,5.5,31.9,14.9,0.0,0.0,93.80000000000001
2022,90071,49.7,0.0,49.7,,,200.0,,,100.0,100.0
2022,90073,20.8,0.0,20.8,,0.0,0.0,,,0.0,207.10000000000002
2022,90077,8.2,8.5,7.2,103.4,4.6,24.700000000000003,7.4,17.5,38.2,76.10000000000001
2022,90079,,,,,,,,,,
2022,90089,9.7,7.2,5.6,20.9,0.0,0.0,,,24.9,80.1
2022,90094,4.1,3.9,3.3,37.5,9.6,16.8,30.2,0.0,12.6,90.3
2022,90095,,,,,,,,,,
2022,90210,4.3,5.0,4.3,41.4,6.0,16.500000000000004,4.9,1.4,0.0,45.199999999999996
2022,90211,9.1,10.1,9.7,121.4,11.6,36.9,8.6,0.0,0.0,77.2
2022,90212,11.1,8.8,11.3,10.5,20.5,39.7,2.4,42.4,11.0,272.8
2022,90230,4.9,6.2,4.8,28.200000000000003,3.2,19.3,6.8,0.0,6.6,211.6
2022,90232,5.2,3.9,5.3,12.0,4.2,19.599999999999998,2.3,5.8,10.7,141.9
2022,90245,5.4,5.0,4.9,43.6,3.3,21.3,9.6,0.0,6.4,178.7
2022,90247,4.9,6.3,4.4,31.700000000000003,5.6,14.0,4.7,15.2,5.2,151.0
2022,90248,4.9,2.8,4.0,60.5,6.7,12.5,0.0,8.5,5.3,209.39999999999998
2022,90250,7.2,7.0,6.6,40.099999999999994,8.3,22.1,8.9,8.6,4.3,254.5
2022,90262,9.7,22.7,9.0,41.9,7.4,33.3,9.3,13.2,9.5,163.9
2022,90265,6.1,5.1,6.8,53.400000000000006,6.6,19.7,3.0,0.0,6.3,142.4
2022,90272,3.7,3.2,3.5,14.8,4.3,11.399999999999999,3.0,7.8,0.0,87.10000000000001
2022,90275,5.0,4.3,5.1,29.3,13.0,16.2,3.7,0.0,3.0,211.29999999999998
2022,90280,7.8,3.2,6.8,42.7,9.5,23.0,9.1,24.7,7.9,239.70000000000002
2022,90290,6.3,4.2,6.9,41.2,17.6,20.0,3.4,0.0,0.0,96.5
2022,90291,7.1,7.4,6.5,51.5,6.1,25.800000000000004,9.4,4.8,5.3,266.3
2022,90292,5.7,7.5,5.7,3.4,2.6,29.4,7.5,0.0,0.0,178.60000000000002
2022,90293,7.6,8.9,6.3,16.4,8.0,17.4,20.8,0.0,0.0,269.5
2022,90301,8.3,8.9,7.5,42.0,9.8,28.499999999999996,17.1,0.0,5.0,238.10000000000002
2022,90302,8.5,2.9,8.6,21.9,12.7,32.1,2.6,0.0,7.2,179.0
2022,90304,5.9,2.7,5.4,24.4,4.1,20.5,10.2,0.0,6.6,218.40000000000003
2022,90305,8.1,22.7,8.8,14.2,25.2,32.5,0.8,0.0,9.6,285.7
2022,90402,3.0,1.7,3.6,17.4,7.9,15.8,1.3,0.0,0.0,117.80000000000001
2022,90403,5.2,5.8,5.2,16.2,3.5,18.3,7.5,0.0,4.4,129.4
2022,90404,5.6,4.6,5.5,54.699999999999996,6.0,20.8,4.4,0.0,9.2,144.5
2022,90405,7.1,7.3,6.6,8.5,6.3,25.1,3.7,32.8,0.0,208.1
2022,90501,6.8,4.8,6.8,21.2,7.1,26.199999999999996,5.7,11.9,6.6,255.70000000000002
2022,90502,5.5,2.8,5.6,21.3,8.4,11.499999999999998,2.7,0.0,0.0,238.6
2022,90504,6.4,6.2,6.6,25.8,5.2,27.5,3.4,11.8,3.5,246.09999999999997
2022,90710,7.8,10.5,7.1,41.0,3.0,38.1,6.8,37.8,9.0,334.9
2022,90717,3.4,3.7,3.3,23.5,5.4,12.7,0.8,5.1,1.9,170.1
2022,90731,6.6,6.6,6.6,17.5,6.3,25.200000000000003,6.6,0.0,6.1,235.4
2022,90732,5.9,7.3,5.9,31.200000000000003,5.8,20.6,1.0,9.1,2.4,203.9
2022,90744,6.9,9.9,6.6,31.6,9.1,20.6,3.1,18.4,5.3,230.2
2022,90745,6.0,10.9,6.0,19.9,10.1,19.9,3.0,5.0,5.5,206.1
2022,90802,7.8,3.7,7.7,30.6,10.7,33.1,6.3,0.0,7.1,241.6
2022,90810,8.0,11.5,7.7,29.799999999999997,10.3,25.1,5.6,0.0,9.0,248.39999999999998
2022,90813,8.7,10.9,8.3,32.6,7.1,34.0,0.0,14.5,10.5,215.1
2022,91011,4.5,4.3,4.7,38.8,28.9,7.3999999999999995,1.0,0.0,0.0,172.3
2022,91030,5.2,6.7,5.4,7.5,5.3,26.400000000000002,2.3,0.0,9.5,170.6
2022,91040,8.3,8.6,7.9,45.5,2.5,28.9,10.5,0.0,0.0,166.0
2022,91042,8.7,8.8,9.1,25.6,11.4,26.9,6.2,0.0,8.6,231.8
2022,91105,4.7,4.7,4.4,62.0,2.0,17.4,6.7,0.0,5.1,105.5
2022,91201,10.7,12.6,10.7,49.3,8.1,30.400000000000002,12.3,0.0,4.4,346.6
2022,91204,7.8,8.2,7.5,37.1,3.2,34.8,0.0,0.0,12.1,255.0
2022,91205,7.9,9.3,7.5,34.8,13.7,25.7,8.1,7.8,7.8,166.0
2022,91206,8.6,9.5,8.8,39.7,16.6,29.7,3.9,0.0,6.7,274.90000000000003
2022,91214,5.8,6.0,6.1,13.3,8.7,19.9,2.7,0.0,5.1,144.3
2022,91302,9.3,6.3,8.7,72.1,4.5,33.9,6.1,0.0,5.4,196.9
2022,91303,7.1,10.0,7.0,21.5,10.1,22.3,5.6,18.7,4.2,191.3
2022,91304,7.5,6.7,7.3,25.7,11.7,20.8,8.9,15.5,8.8,227.29999999999998
2022,91306,8.1,9.9,8.1,22.9,10.6,30.3,6.0,12.1,9.9,198.10000000000002
2022,91307,10.5,10.4,10.1,32.8,12.6,45.0,13.2,0.0,15.1,228.60000000000002
2022,91311,5.4,6.5,5.2,26.0,6.2,17.3,7.2,2.6,5.9,244.7
2022,91316,8.0,8.0,8.0,24.599999999999998,5.2,36.8,6.3,3.7,0.0,113.3
2022,91321,4.4,4.2,4.3,15.6,7.1,16.2,0.0,4.8,5.7,247.8
2022,91324,6.8,6.4,6.5,33.2,15.7,11.7,6.6,15.3,8.7,212.90000000000003
2022,91325,5.5,7.5,5.3,19.9,4.2,21.1,5.2,10.4,2.9,292.5
2022,91326,3.9,5.4,3.8,16.200000000000003,9.6,11.899999999999999,6.3,1.6,4.4,226.89999999999998
2022,91330,10.3,8.2,6.4,27.5,0.0,0.0,,,7.1,79.4
2022,91331,6.4,9.2,6.1,36.2,7.7,21.7,4.2,0.0,6.8,236.20000000000002
2022,91335,6.8,9.7,6.5,36.5,12.6,22.3,2.8,0.0,5.6,160.5
2022,91340,6.9,4.5,6.9,21.1,8.5,27.1,4.9,,8.6,178.8
2022,91342,6.3,6.0,5.9,35.5,8.3,23.800000000000004,2.6,0.0,6.7,214.1
2022,91343,7.0,5.1,6.4,41.7,7.3,21.5,8.9,3.4,9.9,255.0
2022,91344,8.0,11.1,8.1,30.2,8.8,25.9,5.9,5.1,4.8,184.1
2022,91345,5.3,13.8,5.4,22.8,8.2,14.2,3.7,0.0,5.8,173.7
2022,91352,5.9,9.1,5.5,29.6,5.3,22.5,3.4,2.9,3.9,190.3
2022,91356,6.6,7.3,6.4,44.5,6.6,21.4,2.5,2.7,2.1,128.3
2022,91364,7.6,7.6,7.1,44.8,0.8,27.0,7.6,12.4,13.1,260.2
2022,91367,7.4,8.2,7.4,32.9,13.7,20.5,4.6,2.4,4.1,264.3
2022,91371,,,,,,,,,,
2022,91401,7.4,8.9,6.7,31.5,9.6,21.1,13.6,0.0,5.1,286.20000000000005
2022,91402,9.1,5.7,8.1,48.099999999999994,11.8,28.3,5.7,0.0,11.1,304.0
2022,91403,8.2,6.8,8.1,60.7,12.3,22.9,5.4,7.6,6.4,364.4
2022,91405,8.5,12.2,7.9,26.299999999999997,6.2,33.9,10.1,26.6,7.4,194.89999999999998
2022,91406,7.0,6.2,6.7,21.9,10.4,24.900000000000002,8.9,13.0,7.0,284.3
2022,91411,7.3,7.8,6.8,28.1,12.6,15.7,17.9,0.0,2.3,202.7
2022,91423,10.9,12.1,10.6,85.7,15.7,39.5,10.8,3.0,7.0,210.9
2022,91436,6.2,6.1,6.4,24.9,10.6,29.800000000000004,6.7,0.0,5.1,173.5
2022,91501,8.0,8.9,8.0,37.599999999999994,9.8,26.9,3.9,26.2,2.8,103.6
2022,91504,6.1,6.9,6.4,28.299999999999997,11.6,23.5,0.0,0.0,4.1,289.6
2022,91505,6.9,7.9,7.0,9.5,4.5,26.6,7.0,7.9,4.9,254.0
2022,91506,6.4,7.9,6.4,30.700000000000003,8.0,29.1,1.4,0.0,5.6,169.6
2022,91601,9.9,9.3,9.5,20.400000000000002,9.4,31.0,24.4,9.5,9.5,233.8
2022,91602,7.8,7.6,7.5,25.1,7.8,24.1,11.5,8.3,15.0,147.0
2022,91604,9.8,9.1,9.7,62.6,6.6,40.4,3.7,17.7,14.9,174.4
2022,91605,9.1,10.7,8.9,24.299999999999997,5.7,32.1,11.4,9.4,8.3,265.1
2022,91606,7.6,8.3,7.4,20.7,5.5,32.3,11.9,0.0,6.1,164.7
2022,91607,8.0,6.7,8.0,14.899999999999999,8.9,29.500000000000004,8.2,0.0,6.5,272.0
2022,91608,0.0,0.0,0.0,,0.0,0.0,,,,0.0
2022,91754,5.7,13.9,5.5,19.9,9.9,15.7,8.8,0.0,3.5,226.4
2022,91801,5.8,7.7,5.7,45.2,5.2,21.599999999999998,3.5,11.2,3.0,167.0
2022,91803,4.8,8.2,4.6,20.200000000000003,5.6,15.7,9.4,0.0,3.1,212.10000000000002
2023,90001,9.7,0.0,9.4,37.4,13.6,30.099999999999998,9.5,0.0,11.2,212.60000000000002
2023,90002,10.0,9.8,9.4,54.0,11.2,33.5,2.0,0.0,10.0,250.29999999999998
2023,90003,9.5,14.4,8.5,45.1,13.4,30.400000000000002,6.0,0.0,9.9,145.0
2023,90004,7.4,8.7,7.4,43.5,8.8,23.2,5.3,14.9,6.0,304.4
2023,90005,6.0,9.0,6.3,10.0,4.5,24.5,2.0,3.4,4.9,141.5
2023,90006,6.1,10.9,6.0,26.6,6.4,20.8,2.8,0.0,3.8,201.79999999999998
2023,90007,13.3,15.9,12.6,39.3,7.8,48.5,11.5,0.0,10.1,202.5
2023,90008,8.1,14.5,7.6,30.1,12.0,31.9,10.6,0.0,11.1,187.8
2023,90010,2.8,1.7,2.9,0.0,0.0,18.299999999999997,0.0,0.0,0.0,170.4
2023,90011,9.4,0.9,8.3,50.3,9.6,31.2,14.1,5.3,9.2,291.2
2023,90012,7.1,5.2,6.9,22.799999999999997,3.2,28.900000000000002,6.1,16.3,13.9,118.0
2023,90013,14.9,11.0,14.9,9.4,20.0,69.19999999999999,17.1,0.0,20.8,266.0
2023,90014,14.7,16.8,14.4,124.4,10.1,73.8,0.0,,0.4,303.5
2023,90015,7.5,4.2,7.9,21.8,8.5,41.8,0.0,0.0,9.7,154.5
2023,90016,8.2,7.7,8.1,30.299999999999997,12.9,24.799999999999997,3.3,17.7,7.0,298.2
2023,90017,6.2,5.1,5.7,32.6,5.2,21.1,7.3,0.0,4.7,189.7
2023,90018,9.5,6.1,9.5,48.6,12.8,32.400000000000006,2.8,1.9,10.7,265.9
2023,90019,9.7,9.1,9.5,22.5,15.4,33.800000000000004,11.6,6.7,7.7,207.1
2023,90020,7.8,6.3,8.0,21.6,13.3,24.799999999999997,1.2,4.4,11.7,300.4
2023,90021,14.8,0.0,14.5,107.80000000000001,45.2,18.8,0.0,0.0,14.7,200.7
2023,90023,8.0,13.7,7.8,33.3,12.4,25.0,2.1,0.0,8.2,107.8
2023,90024,11.7,10.0,8.8,45.1,4.9,24.9,5.1,9.1,20.0,253.0
2023,90025,7.7,8.4,7.6,37.1,12.4,28.4,2.8,4.6,9.9,220.70000000000002
2023,90026,7.5,7.7,7.5,11.6,5.3,31.0,4.3,23.2,5.0,258.79999999999995
2023,90027,8.9,9.3,9.1,33.400000000000006,7.6,35.7,4.3,2.2,9.0,180.60000000000002
2023,90028,11.0,12.2,11.0,61.5,4.3,51.5,4.4,0.0,14.4,144.0
2023,90029,10.4,12.0,10.4,27.8,11.1,43.2,8.9,4.4,9.7,201.29999999999998
2023,90031,8.5,11.8,8.0,47.400000000000006,7.8,29.299999999999997,5.4,9.4,7.3,261.79999999999995
2023,90032,8.0,5.9,6.8,56.8,8.7,21.9,7.1,0.0,8.8,150.2
2023,90033,10.2,17.8,9.6,49.3,9.1,33.4,3.5,0.0,9.8,262.0
2023,90034,5.4,6.0,5.3,18.4,4.3,22.7,7.2,4.9,4.3,271.1
2023,90035,7.4,7.3,7.3,62.3,3.9,27.3,4.5,0.0,9.7,292.90000000000003
2023,90036,9.3,9.3,9.4,8.4,7.0,40.8,10.0,8.7,9.3,220.0
2023,90037,8.0,7.8,7.6,38.6,8.0,27.5,3.0,0.0,8.2,176.2
2023,90038,7.7,8.4,7.4,23.8,4.6,33.1,11.5,21.4,3.5,238.29999999999998
2023,90039,7.0,8.0,6.7,47.0,10.3,18.2,6.0,0.0,7.0,131.5
2023,90041,5.9,5.0,5.1,27.5,4.1,22.299999999999997,6.1,8.8,4.6,189.3
2023,90042,8.6,8.3,8.8,29.0,10.2,32.0,2.3,0.0,7.8,171.39999999999998
2023,90043,12.2,8.6,11.9,73.4,13.3,41.9,6.4,0.0,11.4,274.6
2023,90044,11.2,12.6,9.9,68.6,9.9,33.9,5.8,6.8,7.8,225.8
2023,90045,5.9,6.4,5.3,33.6,8.2,15.299999999999999,8.9,0.0,4.7,196.4
2023,90046,7.9,8.1,8.1,7.6,7.2,30.6,6.5,0.0,4.8,301.5
2023,90047,9.7,16.7,9.1,47.7,11.6,34.7,7.7,26.6,6.4,259.1
2023,90048,6.1,6.0,5.7,11.8,3.5,28.6,11.9,5.5,13.9,90.4
2023,90049,4.4,3.9,4.3,33.0,1.6,19.3,2.8,5.7,4.3,262.1
2023,90056,4.7,2.6,5.0,0.0,9.3,18.3,4.5,0.0,0.0,172.7
2023,90057,7.1,10.5,6.8,21.8,9.2,29.200000000000003,8.9,3.7,6.1,228.4
2023,90058,5.2,5.9,3.2,33.6,0.4,21.6,0.0,0.0,9.0,9.3
2023,90059,14.5,34.9,13.5,66.1,12.1,50.8,4.3,23.4,12.1,306.5
2023,90061,8.0,15.2,8.3,24.900000000000002,10.4,27.099999999999998,5.4,9.8,5.4,166.8
2023,90062,8.0,0.9,7.3,32.6,5.0,27.5,13.0,10.0,5.9,169.3
2023,90063,6.7,9.1,6.3,34.8,9.2,17.5,0.8,0.0,6.8,262.59999999999997
2023,90064,4.5,5.0,4.5,17.6,3.0,18.9,5.5,0.0,5.5,255.59999999999997
2023,90065,7.8,8.1,8.0,23.5,13.5,29.5,4.0,7.1,7.5,258.20000000000005
2023,90066,5.4,6.1,5.1,16.8,4.0,19.7,8.8,6.6,5.7,251.0
2023,90067,6.3,8.1,8.3,16.4,0.0,34.4,0.0,0.0,,64.89999999999999
2023,90068,8.6,6.9,8.6,4.7,4.3,38.2,12.2,0.0,15.1,300.70000000000005
2023,90069,8.0,8.0,7.6,2.3,2.8,33.5,14.3,3.7,0.0,157.3
2023,90071,49.7,0.0,49.7,,,200.0,,,100.0,100.0
2023,90073,28.4,0.0,31.3,,0.0,0.0,,0.0,0.0,199.1
2023,90077,7.2,7.5,6.3,120.8,4.0,19.0,6.6,14.0,34.5,78.99999999999999
2023,90079,,,,,,,,,,
2023,90089,15.6,8.4,11.1,33.2,0.0,0.0,,,23.7,198.6
2023,90094,5.5,6.0,4.9,65.8,7.6,16.400000000000002,29.2,0.0,0.0,106.6
2023,90095,,,,,,,,,,
2023,90210,4.2,4.8,4.4,53.7,5.5,14.299999999999999,2.2,4.9,0.0,150.0
2023,90211,8.5,8.3,9.8,22.7,12.1,39.7,4.7,0.0,0.0,95.8
2023,90212,10.8,8.5,11.3,5.1,15.9,43.4,2.1,35.8,0.0,93.0
2023,90230,5.5,6.5,5.3,23.6,2.2,23.1,8.0,0.0,6.9,208.0
2023,90232,5.3,3.7,5.5,13.0,7.1,19.3,3.5,0.0,9.7,120.9
2023,90245,5.1,5.5,4.8,23.6,3.5,19.9,10.3,0.0,4.8,165.6
2023,90247,5.6,5.8,4.9,44.9,7.0,13.0,5.5,10.0,5.7,256.5
2023,90248,6.2,4.3,5.6,61.2,7.3,17.900000000000002,0.0,4.2,7.2,192.89999999999998
2023,90250,8.0,8.2,7.5,38.1,10.0,23.499999999999996,9.4,19.5,5.4,259.5
2023,90262,9.7,37.1,9.4,36.3,8.8,35.2,8.4,0.0,10.1,192.60000000000002
2023,90265,7.2,6.6,7.7,58.7,5.6,19.5,6.4,0.0,6.1,154.0
2023,90272,4.3,3.6,4.2,29.2,2.2,12.899999999999999,2.3,3.3,0.0,89.9
2023,90275,5.4,4.3,5.3,26.8,15.7,17.8,5.6,0.0,2.6,210.7
2023,90280,6.9,4.7,6.0,40.5,9.1,20.4,8.7,27.3,6.5,211.2
2023,90290,5.6,3.3,6.1,39.5,17.2,17.299999999999997,3.3,0.0,0.0,88.2
2023,90291,7.6,7.8,6.8,57.2,6.2,28.6,11.4,6.2,7.9,271.0
2023,90292,8.1,8.6,8.3,4.3,8.1,40.599999999999994,6.4,0.0,49.2,187.50000000000003
2023,90293,8.0,9.3,6.7,18.2,11.4,18.5,22.0,0.0,0.0,270.5
2023,90301,7.8,8.5,7.4,29.2,8.6,29.5,15.3,0.0,3.0,216.9
2023,90302,7.8,3.5,7.6,26.200000000000003,10.0,30.1,3.9,0.0,5.1,187.2
2023,90304,5.3,0.0,5.1,21.4,6.2,16.9,3.9,0.0,6.9,232.09999999999997
2023,90305,8.2,19.6,8.6,23.799999999999997,14.0,38.3,1.5,0.0,10.8,295.5
2023,90402,3.1,2.3,3.4,4.5,8.8,15.600000000000001,1.4,4.0,0.0,137.7
2023,90403,5.4,6.3,5.3,8.3,3.5,23.6,6.9,5.1,3.0,143.89999999999998
2023,90404,6.8,4.8,6.8,61.2,5.4,29.2,1.6,8.9,7.7,147.79999999999998
2023,90405,7.0,7.7,6.5,10.4,5.2,24.299999999999997,3.4,31.5,0.0,138.7
2023,90501,7.1,5.0,7.2,19.9,5.7,28.9,4.8,9.8,7.6,224.10000000000002
2023,90502,5.3,1.8,5.3,22.8,7.9,13.700000000000001,4.8,0.0,0.4,252.79999999999998
2023,90504,6.8,6.2,7.2,33.6,8.3,24.8,1.0,0.0,3.0,273.3
2023,90710,8.7,11.3,8.2,44.2,6.9,47.1,6.4,37.5,7.2,332.20000000000005
2023,90717,3.5,4.0,3.3,20.1,4.8,14.1,0.8,6.3,1.7,184.89999999999998
2023,90731,6.9,7.5,6.9,22.8,6.6,25.900000000000002,5.3,0.0,7.1,235.5
2023,90732,6.0,6.3,5.8,38.0,5.8,17.3,1.0,8.4,4.6,292.2
2023,90744,6.9,7.7,6.9,24.700000000000003,11.1,21.700000000000003,3.1,10.5,5.1,231.99999999999997
2023,90745,6.6,13.8,6.7,23.1,13.3,20.099999999999998,3.0,3.5,6.9,195.2
2023,90802,6.3,3.1,6.3,30.1,7.2,29.0,1.6,0.0,6.6,226.10000000000002
2023,90810,7.2,12.0,7.0,28.6,13.6,19.099999999999998,7.4,0.0,6.5,247.49999999999997
2023,90813,9.0,11.6,8.7,25.6,9.3,35.8,2.4,24.2,10.3,215.0
2023,91011,4.8,5.0,5.0,17.7,31.6,15.2,4.0,0.0,0.0,174.1
2023,91030,4.8,6.4,4.8,33.9,6.8,20.6,2.1,0.0,5.7,224.20000000000002
2023,91040,7.4,8.6,6.8,30.5,1.7,26.2,14.7,0.0,0.0,173.0
2023,91042,8.0,7.3,8.4,20.3,12.8,29.499999999999996,4.8,0.0,10.3,216.00000000000003
2023,91105,3.7,4.1,3.4,55.099999999999994,1.8,14.2,5.0,0.0,0.0,92.60000000000001
2023,91201,10.8,13.2,11.0,40.4,6.6,39.099999999999994,8.8,0.0,3.6,375.6
2023,91204,7.3,7.5,7.3,26.900000000000002,4.4,31.299999999999997,0.0,0.0,9.5,236.89999999999998
2023,91205,7.6,8.6,7.3,24.7,14.2,23.0,11.5,9.5,7.4,185.79999999999998
2023,91206,9.4,10.5,9.7,37.5,15.0,35.4,3.0,3.2,6.3,315.0
2023,91214,6.9,6.8,7.5,10.8,13.2,22.0,2.1,0.0,5.9,152.4
2023,91302,9.7,7.1,9.2,60.8,6.7,34.599999999999994,6.4,0.0,5.0,192.1
2023,91303,6.9,10.9,6.8,23.2,9.3,21.099999999999998,4.5,20.0,3.4,290.3
2023,91304,7.6,6.8,7.3,28.2,11.9,22.2,9.1,17.7,8.4,225.9
2023,91306,7.8,10.0,7.8,22.8,9.1,29.9,7.0,21.1,9.0,214.3
2023,91307,10.5,11.5,10.4,34.2,10.3,47.3,9.1,0.0,12.7,223.1
2023,91311,4.9,5.5,4.9,24.299999999999997,7.2,14.399999999999999,3.7,2.7,4.8,176.4
